"File","Role","Client","Method","RawPath","PathClass","IsDynamic"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/movement-building","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/economy-resilience-farming","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M241\M241Page.jsx","OTHER","fetch","GET","/api/m241/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M114\M114.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M114/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/pedigree/manage","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/soil/tests","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M110\M110Page.jsx","OTHER","fetch","GET","/api/m110/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M190\M190Page.jsx","OTHER","fetch","GET","/api/m190/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","API_OR_SERVICE","api","POST","/logistics/shipments/${id}/tracking","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M207\M207Page.jsx","OTHER","fetch","DELETE","/api/m207/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/indigenous-engagements/engage","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/district/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/hatchery-management/batch","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M039\M039Page.jsx","OTHER","fetch","GET","/api/m039/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/milking/manage","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/radiation","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M303\M303Page.jsx","OTHER","fetch","DELETE","/api/m303/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/quotas","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M237\M237Page.jsx","OTHER","fetch","GET","/api/m237/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/financial/loans","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/crop-monitoring/monitor","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M249\M249Page.jsx","OTHER","fetch","GET","/api/m249/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/rainwater-structures/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M198\M198Page.jsx","OTHER","fetch","GET","/api/m198?${params}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry-ai/predict-mortality-risk","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/digital-divestment","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M216\M216Page.jsx","OTHER","fetch","GET","/api/m216/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M128\M128Page.jsx","OTHER","fetch","GET","/api/m128/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/certification-management/manage","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/library/search","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\marketplaceService.js","API_OR_SERVICE","api","POST","/marketplace/listings","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M127\M127Page.jsx","OTHER","fetch","GET","/api/m127/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/disease-resilience-farming/build","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/enterprise-control/crm/leads/${leadCode}/convert","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/livestock-analytics/record","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/bulk-order/${orderId}/cancel","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/insurance/claim","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","API_OR_SERVICE","api","GET","/logistics/vehicles","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\artificialScientistAPI.js","API_OR_SERVICE","api","POST","${base}/artifacts","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/farmer-training/programs","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/syndicates/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/civil-disruption","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/config","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M079\M079Page.jsx","OTHER","fetch","GET","/api/m079?${params}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/returns","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/records/manage","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/operational-intelligence","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/disease-forecasting","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/research-development/ai-assistance","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M124\M124Page.jsx","OTHER","fetch","GET","/api/m124?${params}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/information-sharing/document","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M251\M251Page.jsx","OTHER","fetch","GET","/api/m251?${params}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/procurement","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","DELETE","/irrigation/schedule/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M330\M330.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M330/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/people-resilience-farming/build","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/solar/manage","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/multilingual/detect","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M74\M74.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M074/","API_PATH","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M104\M104Page.jsx","OTHER","fetch","GET","/api/m104/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/ai/insights","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M314\M314Page.jsx","OTHER","fetch","DELETE","/api/m314/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M036\M036Page.jsx","OTHER","fetch","DELETE","/api/m036/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M167\M167Page.jsx","OTHER","fetch","GET","/api/m167/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M281\M281Page.jsx","OTHER","fetch","GET","/api/m281/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/information-sharing/folder","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M135\M135.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M135/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M308\M308Page.jsx","OTHER","fetch","GET","/api/m308/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/orchestrations/${id}/run","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/trend-analyses/run","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/water-analytics/compare-performance","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nervous-system/sensors-status","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/expertise-sharing","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M112\M112Page.jsx","OTHER","fetch","DELETE","/api/m112/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\machineryVillageOpsService.js","API_OR_SERVICE","api","GET","/machinery-village-ops/dashboard","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M142\M142.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M142/","API_PATH","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M174\M174.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M174/","API_PATH","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M253\M253Page.jsx","OTHER","fetch","DELETE","/api/m253/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/knowledge-graph/build","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M109\M109Page.jsx","OTHER","fetch","GET","/api/m109?${params}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/project-systems/milestone","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/etcd-data","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M239\M239.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M239/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/audit-compliance/run","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M223\M223.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M223/","API_PATH","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/sheep","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M184\M184Page.jsx","OTHER","fetch","GET","/api/m184/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/support/tickets","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/comprehensive-erp/create-cost-center","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/market-trend","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/compliance-tracking","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/platform-core/scaling-recommendations","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M209\M209Page.jsx","OTHER","fetch","GET","/api/m209/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M134\M134.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M134/","API_PATH","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/finance/ai/insights","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M341\M341.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M341/","API_PATH","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nervous-system/nervous-system-health","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/crop-monitoring/observations/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/pig-farming/animal/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M258\M258.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M258/","API_PATH","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/partnerships","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/workflows-resilience-farming","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/market/trends","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M059\M059Page.jsx","OTHER","fetch","DELETE","/api/m059/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/information-sharing/documents","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/value-creations","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/timezones","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M269\M269Page.jsx","OTHER","fetch","GET","/api/m269/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M248\M248.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M248/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/edge-locations/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/diaspora-engagements/engage","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/lobbying-building","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/sampling","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/members","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M76\M76.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M076/","API_PATH","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/funds","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/edge-locations","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/rural-development","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M295\M295Page.jsx","OTHER","fetch","DELETE","/api/m295/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M092\M092Page.jsx","OTHER","fetch","DELETE","/api/m092/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/redis-data","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/performance-monitor","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/water-conservation-farming","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/youth","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/ai/voice/transcribe","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/consul-configs","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M094\M094Page.jsx","OTHER","fetch","GET","/api/m094/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig/breeding-alerts","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/associations/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M031\M031Page.jsx","OTHER","fetch","DELETE","/api/m031/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/optimizations/${id}/apply","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/plant-health/diagnose","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M138\M138.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M138/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/invoices","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/complete-ai-integration/recommend-crop-planning/${farmerId}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/ai-gateway/chat","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/verifications","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M300\M300Page.jsx","OTHER","fetch","GET","/api/m300?${params}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/water-resource-mapping/resource/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/supply-chain-tracking/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M299\M299Page.jsx","OTHER","fetch","GET","/api/m299/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/sheep/feed-consumption","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig-ai/recommend-pig-breeding","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/policy-influence","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/indigenous/manage","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M281\M281.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M281/","API_PATH","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M209\M209.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M209/","API_PATH","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/dairy-ai","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/competitor/observe","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/weather/coverage","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/crop-registrations/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M326\M326.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M326/","API_PATH","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/role-permission/permission-matrix","ROOT_RELATIVE","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","DELETE","/dairy/animal/${id}","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/farmer-verification/request/${id}/verify","DYNAMIC_OR_TEMPLATE","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M308\M308Page.jsx","OTHER","fetch","GET","/api/m308?${params}","DYNAMIC_OR_TEMPLATE","True"
