path,extension,size_bytes,domain,classification
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M024_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M025_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M026_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M027_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M028_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M029_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M030_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M031_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M032_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M033_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M034_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M035_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M036_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M037_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M038_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M039_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M040_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M041_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M042_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M043_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M044_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M045_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M046_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M047_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M048_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M049_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M050_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M051_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M052_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M053_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M054_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M055_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M056_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M057_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M058_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M059_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M060_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M061_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M062_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M063_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M064_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M065_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M066_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M067_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M068_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M069_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M070_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M071_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M072_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M073_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M074_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M075_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M076_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M077_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M078_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M079_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M080_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M081_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M082_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M083_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M084_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M085_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M086_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M087_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M088_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M089_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M090_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M091_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M092_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M093_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M094_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M095_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M096_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M097_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M098_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M099_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M100_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M101_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M102_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M103_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M104_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M105_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M106_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M107_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M108_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M109_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M110_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M111_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M112_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M113_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M114_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M115_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M116_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M117_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M118_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M119_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M120_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M121_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M122_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M123_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M124_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M125_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M126_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M127_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M128_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M129_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M130_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M131_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M132_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M133_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M134_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M135_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M136_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M137_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M138_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M139_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M140_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M141_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M142_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M143_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M144_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M145_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M146_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M147_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M148_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M149_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/3000_M150_generated.sql",sql,290,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/990_ai_outcomes.sql",sql,22471,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/991_aeos_folu_ne_policy.sql",sql,25511,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/992_v42_recovered_intelligence.sql",sql,28600,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/993_enterprise_control_layer.sql",sql,25118,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/994_recovered_capabilities.sql",sql,12553,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/995_erp_process_layer.sql",sql,25529,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/996_enterprise_foundation.sql",sql,27777,other,database
"./.claude/worktrees/busy-borg-574126/backend/src/database/migrations/997_geospatial_indexes.sql",sql,4802,other,database
