"FrontendFile","Client","Method","RawPath","DynamicClass"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M033\M033Page.jsx","fetch","DELETE","/api/m033/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","api","PUT","/orders/cart/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/cleanup-tasks/${id}/run","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M341\M341Page.jsx","fetch","DELETE","/api/m341/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M202\M202Page.jsx","fetch","GET","/api/m202?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/logistics-enhancement/vehicle/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M117\M117Page.jsx","fetch","GET","/api/m117?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M246\M246.jsx","fetch","DELETE","/api/v1/backend-modules/M246/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M087\M087Page.jsx","fetch","GET","/api/m087?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/animal-health/outbreak/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M258\M258.jsx","fetch","DELETE","/api/v1/backend-modules/M258/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M148\M148Page.jsx","fetch","GET","/api/m148?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M185\M185Page.jsx","fetch","GET","/api/m185/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/climate-risk/assessments/assessment/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/upgrades/${id}/perform","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M137\M137Page.jsx","fetch","GET","/api/m137/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","api","POST","/product-reviews/products/${productId}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/panchayats/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M191\M191Page.jsx","fetch","GET","/api/m191?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/resilience/tests/${id}/run","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/permission-management/permission/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M241\M241Page.jsx","fetch","DELETE","/api/m241/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M053\M053Page.jsx","fetch","DELETE","/api/m053/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/escrow/${escrowId}/refund","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M104\M104.jsx","fetch","DELETE","/api/v1/backend-modules/M104/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M060\M060Page.jsx","fetch","GET","/api/m060/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M220\M220Page.jsx","fetch","GET","/api/m220?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M304\M304.jsx","fetch","DELETE","/api/v1/backend-modules/M304/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M52\M52.jsx","fetch","DELETE","/api/v1/backend-modules/M052/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/widgets/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M152\M152Page.jsx","fetch","DELETE","/api/m152/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/orders/cart/item/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/workflows/${id}/execute","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M149\M149.jsx","fetch","DELETE","/api/v1/backend-modules/M149/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M118\M118Page.jsx","fetch","DELETE","/api/m118/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M123\M123Page.jsx","fetch","DELETE","/api/m123/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M139\M139Page.jsx","fetch","GET","/api/m139/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M179\M179.jsx","fetch","DELETE","/api/v1/backend-modules/M179/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M298\M298Page.jsx","fetch","GET","/api/m298?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M244\M244.jsx","fetch","DELETE","/api/v1/backend-modules/M244/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M233\M233Page.jsx","fetch","GET","/api/m233?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/load-tests/${id}/run","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/farm-activity/activity/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/complete-ai-integration/optimize-farmer-resources/${farmerId}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/engineering-project/project/${id}/phase","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M166\M166.jsx","fetch","DELETE","/api/v1/backend-modules/M166/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M327\M327Page.jsx","fetch","GET","/api/m327?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M257\M257Page.jsx","fetch","GET","/api/m257/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M237\M237Page.jsx","fetch","DELETE","/api/m237/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M262\M262Page.jsx","fetch","GET","/api/m262?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/poultry/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\vendorProcurementService.js","api","POST","/vendor-procurement/vendors/${vendorId}/performance","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M222\M222.jsx","fetch","DELETE","/api/v1/backend-modules/M222/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M134\M134Page.jsx","fetch","DELETE","/api/m134/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M235\M235Page.jsx","fetch","DELETE","/api/m235/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M313\M313Page.jsx","fetch","GET","/api/m313?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M124\M124Page.jsx","fetch","DELETE","/api/m124/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/timeline/${entity}/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M74\M74.jsx","fetch","DELETE","/api/v1/backend-modules/M074/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/cold-storage/facility/${facilityId}/book","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/fish-health/record/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","api","GET","/financial/advances/farmer/${farmerId}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M210\M210Page.jsx","fetch","GET","/api/m210/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/oxygen-generator/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/cooperatives/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M111\M111Page.jsx","fetch","GET","/api/m111?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M337\M337Page.jsx","fetch","DELETE","/api/m337/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/consortiums/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M143\M143Page.jsx","fetch","GET","/api/m143/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M77\M77.jsx","fetch","DELETE","/api/v1/backend-modules/M077/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M130\M130.jsx","fetch","DELETE","/api/v1/backend-modules/M130/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M122\M122.jsx","fetch","DELETE","/api/v1/backend-modules/M122/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M075\M075Page.jsx","fetch","GET","/api/m075/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M336\M336Page.jsx","fetch","GET","/api/m336?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/linkerd-configs/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","api","PUT","/products/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M171\M171.jsx","fetch","DELETE","/api/v1/backend-modules/M171/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/escalations/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M179\M179Page.jsx","fetch","DELETE","/api/m179/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M341\M341Page.jsx","fetch","GET","/api/m341?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M48\M48.jsx","fetch","DELETE","/api/v1/backend-modules/M048/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M066\M066Page.jsx","fetch","DELETE","/api/m066/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M342\M342.jsx","fetch","DELETE","/api/v1/backend-modules/M342/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M145\M145.jsx","fetch","DELETE","/api/v1/backend-modules/M145/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M155\M155Page.jsx","fetch","DELETE","/api/m155/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M073\M073Page.jsx","fetch","GET","/api/m073?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M254\M254Page.jsx","fetch","GET","/api/m254?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/cooperative-share/distributions/${fpoId}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/ai/product-media-ai/products/${productId}/image","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M156\M156Page.jsx","fetch","GET","/api/m156/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M172\M172.jsx","fetch","DELETE","/api/v1/backend-modules/M172/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M148\M148Page.jsx","fetch","GET","/api/m148/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M084\M084Page.jsx","fetch","GET","/api/m084/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M254\M254Page.jsx","fetch","DELETE","/api/m254/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M94\M94.jsx","fetch","DELETE","/api/v1/backend-modules/M094/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M316\M316.jsx","fetch","DELETE","/api/v1/backend-modules/M316/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M219\M219Page.jsx","fetch","GET","/api/m219/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/images/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M183\M183Page.jsx","fetch","GET","/api/m183/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M035\M035Page.jsx","fetch","GET","/api/m035/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M275\M275.jsx","fetch","DELETE","/api/v1/backend-modules/M275/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M313\M313Page.jsx","fetch","DELETE","/api/m313/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M271\M271Page.jsx","fetch","GET","/api/m271?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M069\M069Page.jsx","fetch","GET","/api/m069/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/peers/${id}/connect","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M187\M187.jsx","fetch","DELETE","/api/v1/backend-modules/M187/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M251\M251.jsx","fetch","DELETE","/api/v1/backend-modules/M251/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M197\M197Page.jsx","fetch","GET","/api/m197/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/cost-control/budgets/${companyId}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M092\M092Page.jsx","fetch","GET","/api/m092/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M304\M304Page.jsx","fetch","DELETE","/api/m304/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M270\M270Page.jsx","fetch","DELETE","/api/m270/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/layout-manager/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M048\M048Page.jsx","fetch","DELETE","/api/m048/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/history/${entity}/${id}/${version}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M069\M069Page.jsx","fetch","GET","/api/m069?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M140\M140.jsx","fetch","DELETE","/api/v1/backend-modules/M140/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M73\M73.jsx","fetch","DELETE","/api/v1/backend-modules/M073/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M324\M324Page.jsx","fetch","GET","/api/m324/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/clusters/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M088\M088Page.jsx","fetch","GET","/api/m088/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M221\M221.jsx","fetch","DELETE","/api/v1/backend-modules/M221/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M60\M60.jsx","fetch","DELETE","/api/v1/backend-modules/M060/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M325\M325Page.jsx","fetch","GET","/api/m325/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/farm-costing/records/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M337\M337Page.jsx","fetch","GET","/api/m337?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M300\M300.jsx","fetch","DELETE","/api/v1/backend-modules/M300/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M157\M157Page.jsx","fetch","GET","/api/m157?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M139\M139Page.jsx","fetch","DELETE","/api/m139/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M332\M332Page.jsx","fetch","GET","/api/m332?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\AI\AIDashboard.jsx","fetch","GET","/api/ai/stats/${farmerId}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/sap-module-architecture/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/sap-module-architecture/module/${id}/transition","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/sap-module-architecture/modules/by-type/${type}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M297\M297Page.jsx","fetch","GET","/api/m297?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/ecommerce-ai/forecast-demand/${productId}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/consents/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","api","GET","/product-reviews/products/${productId}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M33\M33.jsx","fetch","DELETE","/api/v1/backend-modules/M033/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/signoffs/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/contractor-management/contractor/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/enterprise-control/emergency/incidents/${incidentCode}/acknowledge","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M131\M131Page.jsx","fetch","GET","/api/m131?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/affiliates/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M150\M150Page.jsx","fetch","DELETE","/api/m150/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M132\M132Page.jsx","fetch","GET","/api/m132/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/organic-input/item/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M189\M189Page.jsx","fetch","GET","/api/m189/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
