"FromFile","ToFile","ImportPath","ImportKind","Resolution","CycleSeen","MinDepth","Occurrences"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\claude\logisticsAIRoutes.js","./routes/claude/logisticsAIRoutes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M068\routes.js","./modules/M068/routes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M051\routes.js","./modules/M051/routes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M336\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\connection.js","../../database/connection","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\platformCoreService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\connection.js","../database/connection","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","7","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\ecommerceBusinessSalesService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\connection.js","../../database/connection","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\procurementSubscriptionService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\pool.js","../../database/pool","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","8","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M218\routes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\middleware\authMiddleware.js","../../middleware/authMiddleware","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","0","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\digitalTwinRoutes.js","./routes/digitalTwinRoutes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M294\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\connection.js","../../database/connection","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M131\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\connection.js","../../database/connection","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\commerceRulesService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\middleware\auth.js","../../middleware/auth","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","8","615"
