"SourceLine","Method","Path","SourceText","Extraction"
"6296","POST","/input-procurement/order","createOrder: (data) => api.post('/input-procurement/order', data),","DIRECT_SAME_LINE"
"6297","PUT","/input-procurement/order/${id}","updateOrder: (id, data) => api.put(`/input-procurement/order/${id}`, data),","DIRECT_SAME_LINE"
"6298","DELETE","/input-procurement/order/${id}","deleteOrder: (id) => api.delete(`/input-procurement/order/${id}`),","DIRECT_SAME_LINE"
"6302","GET","/input-distribution/records","getRecords: (params) => api.get('/input-distribution/records', { params }),","DIRECT_SAME_LINE"
"6303","POST","/input-distribution/record","createRecord: (data) => api.post('/input-distribution/record', data),","DIRECT_SAME_LINE"
"6304","PUT","/input-distribution/record/${id}","updateRecord: (id, data) => api.put(`/input-distribution/record/${id}`, data),","DIRECT_SAME_LINE"
"6305","DELETE","/input-distribution/record/${id}","deleteRecord: (id) => api.delete(`/input-distribution/record/${id}`),","DIRECT_SAME_LINE"
"6309","GET","/input-traceability/records","getRecords: (params) => api.get('/input-traceability/records', { params }),","DIRECT_SAME_LINE"
"6310","POST","/input-traceability/record","createRecord: (data) => api.post('/input-traceability/record', data),","DIRECT_SAME_LINE"
"6311","PUT","/input-traceability/record/${id}","updateRecord: (id, data) => api.put(`/input-traceability/record/${id}`, data),","DIRECT_SAME_LINE"
"6312","DELETE","/input-traceability/record/${id}","deleteRecord: (id) => api.delete(`/input-traceability/record/${id}`),","DIRECT_SAME_LINE"
"6316","GET","/irrigation/schedules","getSchedules: (params) => api.get('/irrigation/schedules', { params }),","DIRECT_SAME_LINE"
"6317","GET","/irrigation/water-sources","getWaterSources: (params) => api.get('/irrigation/water-sources', { params }),","DIRECT_SAME_LINE"
"6318","PUT","/irrigation/schedule/${id}","updateSchedule: (id, data) => api.put(`/irrigation/schedule/${id}`, data),","DIRECT_SAME_LINE"
"6319","POST","/irrigation/schedule","createSchedule: (data) => api.post('/irrigation/schedule', data),","DIRECT_SAME_LINE"
"6320","DELETE","/irrigation/schedule/${id}","deleteSchedule: (id) => api.delete(`/irrigation/schedule/${id}`),","DIRECT_SAME_LINE"
"6324","GET","/wikipedia/lookup","lookup: (params) => api.get('/wikipedia/lookup', { params }),","DIRECT_SAME_LINE"
"6325","GET","/wikipedia/summary-by-title","getSummaryByTitle: (params) => api.get('/wikipedia/summary-by-title', { params }),","DIRECT_SAME_LINE"
"6329","GET","/folu-benchmark/transitions","listTransitions: (params) => api.get('/folu-benchmark/transitions', { params }),","DIRECT_SAME_LINE"
"6330","GET","/folu-benchmark/benchmark-report","getBenchmarkReport: (params) => api.get('/folu-benchmark/benchmark-report', { params }),","DIRECT_SAME_LINE"
"6334","GET","/labour/workers","getWorkers: (params) => api.get('/labour/workers', { params }),","DIRECT_SAME_LINE"
"6335","GET","/labour/attendance","getAttendance: (params) => api.get('/labour/attendance', { params }),","DIRECT_SAME_LINE"
"6336","GET","/labour/payments","getPayments: (params) => api.get('/labour/payments', { params }),","DIRECT_SAME_LINE"
"6337","POST","/labour/worker","createWorker: (data) => api.post('/labour/worker', data),","DIRECT_SAME_LINE"
"6338","GET","/labour/record-attendance","recordAttendance: (params) => api.get('/labour/record-attendance', { params }),","DIRECT_SAME_LINE"
"6342","GET","/land-lease/leases","getLeases: (params) => api.get('/land-lease/leases', { params }),","DIRECT_SAME_LINE"
"6343","POST","/land-lease/lease","createLease: (data) => api.post('/land-lease/lease', data),","DIRECT_SAME_LINE"
"6344","PUT","/land-lease/lease/${id}","updateLease: (id, data) => api.put(`/land-lease/lease/${id}`, data),","DIRECT_SAME_LINE"
"6345","DELETE","/land-lease/lease/${id}","deleteLease: (id) => api.delete(`/land-lease/lease/${id}`),","DIRECT_SAME_LINE"
"6349","GET","/gis-land-mapping/mappings","getMappings: (params) => api.get('/gis-land-mapping/mappings', { params }),","DIRECT_SAME_LINE"
"6350","POST","/gis-land-mapping/mapping","createMapping: (data) => api.post('/gis-land-mapping/mapping', data),","DIRECT_SAME_LINE"
"6351","PUT","/gis-land-mapping/mapping/${id}","updateMapping: (id, data) => api.put(`/gis-land-mapping/mapping/${id}`, data),","DIRECT_SAME_LINE"
"6352","DELETE","/gis-land-mapping/mapping/${id}","deleteMapping: (id) => api.delete(`/gis-land-mapping/mapping/${id}`),","DIRECT_SAME_LINE"
"6356","GET","/soil-mapping/zones","getZones: (params) => api.get('/soil-mapping/zones', { params }),","DIRECT_SAME_LINE"
"6357","POST","/soil-mapping/zone","createZone: (data) => api.post('/soil-mapping/zone', data),","DIRECT_SAME_LINE"
"6358","PUT","/soil-mapping/zone/${id}","updateZone: (id, data) => api.put(`/soil-mapping/zone/${id}`, data),","DIRECT_SAME_LINE"
"6359","DELETE","/soil-mapping/zone/${id}","deleteZone: (id) => api.delete(`/soil-mapping/zone/${id}`),","DIRECT_SAME_LINE"
"6363","GET","/water-resource-mapping/resources","getResources: (params) => api.get('/water-resource-mapping/resources', { params }),","DIRECT_SAME_LINE"
"6364","POST","/water-resource-mapping/resource","createResource: (data) => api.post('/water-resource-mapping/resource', data),","DIRECT_SAME_LINE"
"6365","PUT","/water-resource-mapping/resource/${id}","updateResource: (id, data) => api.put(`/water-resource-mapping/resource/${id}`, data),","DIRECT_SAME_LINE"
"6366","DELETE","/water-resource-mapping/resource/${id}","deleteResource: (id) => api.delete(`/water-resource-mapping/resource/${id}`),","DIRECT_SAME_LINE"
"6370","GET","/geo-boundary/boundaries","getBoundaries: (params) => api.get('/geo-boundary/boundaries', { params }),","DIRECT_SAME_LINE"
"6371","POST","/geo-boundary/boundary","createBoundary: (data) => api.post('/geo-boundary/boundary', data),","DIRECT_SAME_LINE"
"6372","PUT","/geo-boundary/boundary/${id}","updateBoundary: (id, data) => api.put(`/geo-boundary/boundary/${id}`, data),","DIRECT_SAME_LINE"
"6373","DELETE","/geo-boundary/boundary/${id}","deleteBoundary: (id) => api.delete(`/geo-boundary/boundary/${id}`),","DIRECT_SAME_LINE"
"6377","GET","/survey-management/surveys","getSurveys: (params) => api.get('/survey-management/surveys', { params }),","DIRECT_SAME_LINE"
"6378","POST","/survey-management/survey","createSurvey: (data) => api.post('/survey-management/survey', data),","DIRECT_SAME_LINE"
"6379","PUT","/survey-management/survey/${id}","updateSurvey: (id, data) => api.put(`/survey-management/survey/${id}`, data),","DIRECT_SAME_LINE"
"6380","DELETE","/survey-management/survey/${id}","deleteSurvey: (id) => api.delete(`/survey-management/survey/${id}`),","DIRECT_SAME_LINE"
"6384","GET","/folu/land-use-summary","landUseSummary: (params) => api.get('/folu/land-use-summary', { params }),","DIRECT_SAME_LINE"
"6385","GET","/folu/scheme-status","schemeStatus: (params) => api.get('/folu/scheme-status', { params }),","DIRECT_SAME_LINE"
"6389","GET","/cattle-registry/animals","getAnimals: (params) => api.get('/cattle-registry/animals', { params }),","DIRECT_SAME_LINE"
"6390","POST","/cattle-registry/animal","createAnimal: (data) => api.post('/cattle-registry/animal', data),","DIRECT_SAME_LINE"
"6391","PUT","/cattle-registry/animal/${id}","updateAnimal: (id, data) => api.put(`/cattle-registry/animal/${id}`, data),","DIRECT_SAME_LINE"
"6392","DELETE","/cattle-registry/animal/${id}","deleteAnimal: (id) => api.delete(`/cattle-registry/animal/${id}`),","DIRECT_SAME_LINE"
"6396","GET","/poultry-management/batches","getBatches: (params) => api.get('/poultry-management/batches', { params }),","DIRECT_SAME_LINE"
"6397","POST","/poultry-management/batch","createBatch: (data) => api.post('/poultry-management/batch', data),","DIRECT_SAME_LINE"
"6398","PUT","/poultry-management/batch/${id}","updateBatch: (id, data) => api.put(`/poultry-management/batch/${id}`, data),","DIRECT_SAME_LINE"
"6399","DELETE","/poultry-management/batch/${id}","deleteBatch: (id) => api.delete(`/poultry-management/batch/${id}`),","DIRECT_SAME_LINE"
"6403","GET","/goat-farming/animals","getAnimals: (params) => api.get('/goat-farming/animals', { params }),","DIRECT_SAME_LINE"
"6404","POST","/goat-farming/animal","createAnimal: (data) => api.post('/goat-farming/animal', data),","DIRECT_SAME_LINE"
"6405","PUT","/goat-farming/animal/${id}","updateAnimal: (id, data) => api.put(`/goat-farming/animal/${id}`, data),","DIRECT_SAME_LINE"
"6406","DELETE","/goat-farming/animal/${id}","deleteAnimal: (id) => api.delete(`/goat-farming/animal/${id}`),","DIRECT_SAME_LINE"
"6410","GET","/sheep-farming/animals","getAnimals: (params) => api.get('/sheep-farming/animals', { params }),","DIRECT_SAME_LINE"
"6411","POST","/sheep-farming/animal","createAnimal: (data) => api.post('/sheep-farming/animal', data),","DIRECT_SAME_LINE"
"6412","PUT","/sheep-farming/animal/${id}","updateAnimal: (id, data) => api.put(`/sheep-farming/animal/${id}`, data),","DIRECT_SAME_LINE"
"6413","DELETE","/sheep-farming/animal/${id}","deleteAnimal: (id) => api.delete(`/sheep-farming/animal/${id}`),","DIRECT_SAME_LINE"
"6417","GET","/pig-farming/animals","getAnimals: (params) => api.get('/pig-farming/animals', { params }),","DIRECT_SAME_LINE"
"6418","POST","/pig-farming/animal","createAnimal: (data) => api.post('/pig-farming/animal', data),","DIRECT_SAME_LINE"
"6419","PUT","/pig-farming/animal/${id}","updateAnimal: (id, data) => api.put(`/pig-farming/animal/${id}`, data),","DIRECT_SAME_LINE"
"6420","DELETE","/pig-farming/animal/${id}","deleteAnimal: (id) => api.delete(`/pig-farming/animal/${id}`),","DIRECT_SAME_LINE"
"6424","GET","/livestock-analytics/records","getRecords: (params) => api.get('/livestock-analytics/records', { params }),","DIRECT_SAME_LINE"
"6425","POST","/livestock-analytics/record","createRecord: (data) => api.post('/livestock-analytics/record', data),","DIRECT_SAME_LINE"
"6426","PUT","/livestock-analytics/record/${id}","updateRecord: (id, data) => api.put(`/livestock-analytics/record/${id}`, data),","DIRECT_SAME_LINE"
"6427","DELETE","/livestock-analytics/record/${id}","deleteRecord: (id) => api.delete(`/livestock-analytics/record/${id}`),","DIRECT_SAME_LINE"
"6431","GET","/feed-management/records","getRecords: (params) => api.get('/feed-management/records', { params }),","DIRECT_SAME_LINE"
"6432","POST","/feed-management/record","createRecord: (data) => api.post('/feed-management/record', data),","DIRECT_SAME_LINE"
"6433","PUT","/feed-management/record/${id}","updateRecord: (id, data) => api.put(`/feed-management/record/${id}`, data),","DIRECT_SAME_LINE"
"6434","DELETE","/feed-management/record/${id}","deleteRecord: (id) => api.delete(`/feed-management/record/${id}`),","DIRECT_SAME_LINE"
"6443","POST","/auth/login","login: (credentials) => api.post('/auth/login', credentials),","DIRECT_SAME_LINE"
"6444","POST","/auth/register","register: (userData) => api.post('/auth/register', userData),","DIRECT_SAME_LINE"
"6448","POST","/logistics-enhancement/vehicle","addVehicle: (data) => api.post('/logistics-enhancement/vehicle', data),","DIRECT_SAME_LINE"
"6449","GET","/logistics-enhancement/fleet","getFleet: (params) => api.get('/logistics-enhancement/fleet', { params }),","DIRECT_SAME_LINE"
"6450","GET","/logistics-enhancement/vehicle","getVehicle: (params) => api.get('/logistics-enhancement/vehicle', { params }),","DIRECT_SAME_LINE"
"6451","PUT","/logistics-enhancement/vehicle/${id}","updateVehicle: (id, data) => api.put(`/logistics-enhancement/vehicle/${id}`, data),","DIRECT_SAME_LINE"
"6452","GET","/logistics-enhancement/schedule-maintenance","scheduleMaintenance: (params) => api.get('/logistics-enhancement/schedule-maintenance', { params }),","DIRECT_SAME_LINE"
"6453","PUT","/logistics-enhancement/tracking/${id}","updateTracking: (id, data) => api.put(`/logistics-enhancement/tracking/${id}`, data),","DIRECT_SAME_LINE"
"6454","GET","/logistics-enhancement/tracking","getTracking: (params) => api.get('/logistics-enhancement/tracking', { params }),","DIRECT_SAME_LINE"
"6455","GET","/logistics-enhancement/live-tracking","getLiveTracking: (params) => api.get('/logistics-enhancement/live-tracking', { params }),","DIRECT_SAME_LINE"
"6456","GET","/logistics-enhancement/set-geofence","setGeofence: (params) => api.get('/logistics-enhancement/set-geofence', { params }),","DIRECT_SAME_LINE"
"6457","GET","/logistics-enhancement/record-temperature","recordTemperature: (params) => api.get('/logistics-enhancement/record-temperature', { params }),","DIRECT_SAME_LINE"
"6458","GET","/logistics-enhancement/temperature-data","getTemperatureData: (params) => api.get('/logistics-enhancement/temperature-data', { params }),","DIRECT_SAME_LINE"
"6459","GET","/logistics-enhancement/temperature-alerts","getTemperatureAlerts: (params) => api.get('/logistics-enhancement/temperature-alerts', { params }),","DIRECT_SAME_LINE"
"6460","POST","/logistics-enhancement/warehouse","createWarehouse: (data) => api.post('/logistics-enhancement/warehouse', data),","DIRECT_SAME_LINE"
"6461","GET","/logistics-enhancement/warehouses","getWarehouses: (params) => api.get('/logistics-enhancement/warehouses', { params }),","DIRECT_SAME_LINE"
"6462","POST","/logistics-enhancement/inventory","addInventory: (data) => api.post('/logistics-enhancement/inventory', data),","DIRECT_SAME_LINE"
"6463","GET","/logistics-enhancement/warehouse-inventory","getWarehouseInventory: (params) => api.get('/logistics-enhancement/warehouse-inventory', { params }),","DIRECT_SAME_LINE"
"6464","GET","/logistics-enhancement/record-driver-location","recordDriverLocation: (params) => api.get('/logistics-enhancement/record-driver-location', { params }),","DIRECT_SAME_LINE"
"6465","GET","/logistics-enhancement/active-drivers","getActiveDrivers: (params) => api.get('/logistics-enhancement/active-drivers', { params }),","DIRECT_SAME_LINE"
"6466","GET","/logistics-enhancement/shipment-trail","getShipmentTrail: (params) => api.get('/logistics-enhancement/shipment-trail', { params }),","DIRECT_SAME_LINE"
"6470","GET","/freight-pooling/find-poolable-shipments","findPoolableShipments: (params) => api.get('/freight-pooling/find-poolable-shipments', { params }),","DIRECT_SAME_LINE"
"6471","POST","/freight-pooling/pool-window","createPoolWindow: (data) => api.post('/freight-pooling/pool-window', data),","DIRECT_SAME_LINE"
"6472","GET","/freight-pooling/open-windows","listOpenWindows: (params) => api.get('/freight-pooling/open-windows', { params }),","DIRECT_SAME_LINE"
"6473","GET","/freight-pooling/pool-window","getPoolWindow: (params) => api.get('/freight-pooling/pool-window', { params }),","DIRECT_SAME_LINE"
"6474","GET","/freight-pooling/join-pool-window","joinPoolWindow: (params) => api.get('/freight-pooling/join-pool-window', { params }),","DIRECT_SAME_LINE"
"6475","GET","/freight-pooling/close-and-dispatch","closeAndDispatch: (params) => api.get('/freight-pooling/close-and-dispatch', { params }),","DIRECT_SAME_LINE"
"6479","GET","/implement-management/implements","getImplements: (params) => api.get('/implement-management/implements', { params }),","DIRECT_SAME_LINE"
"6480","POST","/implement-management/implement","createImplement: (data) => api.post('/implement-management/implement', data),","DIRECT_SAME_LINE"
"6484","GET","/equipment-inventory/equipment","getEquipment: (params) => api.get('/equipment-inventory/equipment', { params }),","DIRECT_SAME_LINE"
"6485","POST","/equipment-inventory/equipment","createEquipment: (data) => api.post('/equipment-inventory/equipment', data),","DIRECT_SAME_LINE"
"6489","GET","/equipment-rental/rentals","getRentals: (params) => api.get('/equipment-rental/rentals', { params }),","DIRECT_SAME_LINE"
"6490","POST","/equipment-rental/rental","createRental: (data) => api.post('/equipment-rental/rental', data),","DIRECT_SAME_LINE"
"6494","GET","/fleet-management/maintenance-due","getMaintenanceDue: (params) => api.get('/fleet-management/maintenance-due', { params }),","DIRECT_SAME_LINE"
"6495","GET","/fleet-management/fleet","getFleet: (params) => api.get('/fleet-management/fleet', { params }),","DIRECT_SAME_LINE"
"6496","POST","/fleet-management/vehicle","addVehicle: (data) => api.post('/fleet-management/vehicle', data),","DIRECT_SAME_LINE"
"6497","PUT","/fleet-management/vehicle/${id}","updateVehicle: (id, data) => api.put(`/fleet-management/vehicle/${id}`, data),","DIRECT_SAME_LINE"
"6501","GET","/preventive-maintenance/records","getRecords: (params) => api.get('/preventive-maintenance/records', { params }),","DIRECT_SAME_LINE"
"6502","POST","/preventive-maintenance/record","createRecord: (data) => api.post('/preventive-maintenance/record', data),","DIRECT_SAME_LINE"
"6503","PUT","/preventive-maintenance/record/${id}","updateRecord: (id, data) => api.put(`/preventive-maintenance/record/${id}`, data),","DIRECT_SAME_LINE"
"6504","DELETE","/preventive-maintenance/record/${id}","deleteRecord: (id) => api.delete(`/preventive-maintenance/record/${id}`),","DIRECT_SAME_LINE"
"6508","GET","/breakdown-maintenance/records","getRecords: (params) => api.get('/breakdown-maintenance/records', { params }),","DIRECT_SAME_LINE"
"6509","POST","/breakdown-maintenance/record","createRecord: (data) => api.post('/breakdown-maintenance/record', data),","DIRECT_SAME_LINE"
"6513","GET","/fuel-management/logs","getLogs: (params) => api.get('/fuel-management/logs', { params }),","DIRECT_SAME_LINE"
"6514","POST","/fuel-management/log","createLog: (data) => api.post('/fuel-management/log', data),","DIRECT_SAME_LINE"
"6518","GET","/spare-parts/parts","getParts: (params) => api.get('/spare-parts/parts', { params }),","DIRECT_SAME_LINE"
"6519","POST","/spare-parts/part","createPart: (data) => api.post('/spare-parts/part', data),","DIRECT_SAME_LINE"
"6523","GET","/asset-lifecycle/assets","getAssets: (params) => api.get('/asset-lifecycle/assets', { params }),","DIRECT_SAME_LINE"
"6524","POST","/asset-lifecycle/asset","createAsset: (data) => api.post('/asset-lifecycle/asset', data),","DIRECT_SAME_LINE"
"6528","GET","/market-intelligence/latest-intelligence","getLatestIntelligence: (params) => api.get('/market-intelligence/latest-intelligence', { params }),","DIRECT_SAME_LINE"
"6529","POST","/market-intelligence/intelligence","createIntelligence: (data) => api.post('/market-intelligence/intelligence', data),","DIRECT_SAME_LINE"
"6533","GET","/glut-warning/check-glut-risk","checkGlutRisk: (params) => api.get('/glut-warning/check-glut-risk', { params }),","DIRECT_SAME_LINE"
"6534","GET","/glut-warning/scan-all-categories","scanAllCategories: (params) => api.get('/glut-warning/scan-all-categories', { params }),","DIRECT_SAME_LINE"
"6538","GET","/medical-coding/medical-condition-codes","getMedicalConditionCodes: (params) => api.get('/medical-coding/medical-condition-codes', { params }),","DIRECT_SAME_LINE"
"6539","GET","/medical-coding/dietary-restrictions","getDietaryRestrictions: (params) => api.get('/medical-coding/dietary-restrictions', { params }),","DIRECT_SAME_LINE"
"6540","GET","/medical-coding/nutrient-requirements","getNutrientRequirements: (params) => api.get('/medical-coding/nutrient-requirements', { params }),","DIRECT_SAME_LINE"
"6544","POST","/nutrition-intelligence/nutrient-profile","calculateNutrientProfile: (data) => api.post('/nutrition-intelligence/nutrient-profile', data),","DIRECT_SAME_LINE"
"6548","GET","/nervous-system/process-event-through-brain","processEventThroughBrain: (params) => api.get('/nervous-system/process-event-through-brain', { params }),","DIRECT_SAME_LINE"
"6549","GET","/nervous-system/brain-decision-history","getBrainDecisionHistory: (params) => api.get('/nervous-system/brain-decision-history', { params }),","DIRECT_SAME_LINE"
"6550","GET","/nervous-system/brain-focus","getBrainFocus: (params) => api.get('/nervous-system/brain-focus', { params }),","DIRECT_SAME_LINE"
"6551","GET","/nervous-system/start-heart-beat","startHeartBeat: (params) => api.get('/nervous-system/start-heart-beat', { params }),","DIRECT_SAME_LINE"
"6552","GET","/nervous-system/stop-heart-beat","stopHeartBeat: (params) => api.get('/nervous-system/stop-heart-beat', { params }),","DIRECT_SAME_LINE"
"6553","GET","/nervous-system/heart-beat-status","getHeartBeatStatus: (params) => api.get('/nervous-system/heart-beat-status', { params }),","DIRECT_SAME_LINE"
"6554","POST","/nervous-system/neural-pathway","createNeuralPathway: (data) => api.post('/nervous-system/neural-pathway', data),","DIRECT_SAME_LINE"
"6555","GET","/nervous-system/neural-pathways","getNeuralPathways: (params) => api.get('/nervous-system/neural-pathways', { params }),","DIRECT_SAME_LINE"
"6556","GET","/nervous-system/strengthen-neural-pathway","strengthenNeuralPathway: (params) => api.get('/nervous-system/strengthen-neural-pathway', { params }),","DIRECT_SAME_LINE"
"6557","POST","/nervous-system/reflex-arc","createReflexArc: (data) => api.post('/nervous-system/reflex-arc', data),","DIRECT_SAME_LINE"
"6558","GET","/nervous-system/reflex-arcs","getReflexArcs: (params) => api.get('/nervous-system/reflex-arcs', { params }),","DIRECT_SAME_LINE"
"6559","POST","/nervous-system/reflex","triggerReflex: (data) => api.post('/nervous-system/reflex', data),","DIRECT_SAME_LINE"
"6560","GET","/nervous-system/register-sensor","registerSensor: (params) => api.get('/nervous-system/register-sensor', { params }),","DIRECT_SAME_LINE"
"6561","GET","/nervous-system/sensor-data","getSensorData: (params) => api.get('/nervous-system/sensor-data', { params }),","DIRECT_SAME_LINE"
"6562","GET","/nervous-system/sensors-status","getSensorsStatus: (params) => api.get('/nervous-system/sensors-status', { params }),","DIRECT_SAME_LINE"
"6563","GET","/nervous-system/execute-motor-function","executeMotorFunction: (params) => api.get('/nervous-system/execute-motor-function', { params }),","DIRECT_SAME_LINE"
"6564","GET","/nervous-system/active-motor-functions","getActiveMotorFunctions: (params) => api.get('/nervous-system/active-motor-functions', { params }),","DIRECT_SAME_LINE"
"6565","GET","/nervous-system/register-enterprise-route","registerEnterpriseRoute: (params) => api.get('/nervous-system/register-enterprise-route', { params }),","DIRECT_SAME_LINE"
"6566","GET","/nervous-system/route-request","routeRequest: (params) => api.get('/nervous-system/route-request', { params }),","DIRECT_SAME_LINE"
"6567","GET","/nervous-system/optimal-route","getOptimalRoute: (params) => api.get('/nervous-system/optimal-route', { params }),","DIRECT_SAME_LINE"
"6568","GET","/nervous-system/deactivate-enterprise-route","deactivateEnterpriseRoute: (params) => api.get('/nervous-system/deactivate-enterprise-route', { params }),","DIRECT_SAME_LINE"
"6569","GET","/nervous-system/nervous-system-health","getNervousSystemHealth: (params) => api.get('/nervous-system/nervous-system-health', { params }),","DIRECT_SAME_LINE"
"6573","GET","/nursery/nurseries","getNurseries: (params) => api.get('/nursery/nurseries', { params }),","DIRECT_SAME_LINE"
"6574","POST","/nursery/nursery","createNursery: (data) => api.post('/nursery/nursery', data),","DIRECT_SAME_LINE"
"6575","PUT","/nursery/nursery/${id}","updateNursery: (id, data) => api.put(`/nursery/nursery/${id}`, data),","DIRECT_SAME_LINE"
"6576","DELETE","/nursery/nursery/${id}","deleteNursery: (id) => api.delete(`/nursery/nursery/${id}`),","DIRECT_SAME_LINE"
"6580","POST","/nutrient-value-sales/by-nutrient-criteria","searchByNutrientCriteria: (data) => api.post('/nutrient-value-sales/by-nutrient-criteria', data),","DIRECT_SAME_LINE"
"6581","POST","/nutrient-value-sales/submit-nutrient-content","submitNutrientContent: (data) => api.post('/nutrient-value-sales/submit-nutrient-content', data),","DIRECT_SAME_LINE"
"6582","GET","/nutrient-value-sales/issue-nutrient-certificate","issueNutrientCertificate: (params) => api.get('/nutrient-value-sales/issue-nutrient-certificate', { params }),","DIRECT_SAME_LINE"
"6586","GET","/operations/overview","getOverview: (params) => api.get('/operations/overview', { params }),","DIRECT_SAME_LINE"
"6590","GET","/farm-activity/activities","getActivities: (params) => api.get('/farm-activity/activities', { params }),","DIRECT_SAME_LINE"
"6591","POST","/farm-activity/activity","createActivity: (data) => api.post('/farm-activity/activity', data),","DIRECT_SAME_LINE"
"6592","PUT","/farm-activity/activity/${id}","updateActivity: (id, data) => api.put(`/farm-activity/activity/${id}`, data),","DIRECT_SAME_LINE"
"6593","DELETE","/farm-activity/activity/${id}","deleteActivity: (id) => api.delete(`/farm-activity/activity/${id}`),","DIRECT_SAME_LINE"
"6597","GET","/farm-task/tasks","getTasks: (params) => api.get('/farm-task/tasks', { params }),","DIRECT_SAME_LINE"
"6598","POST","/farm-task/task","createTask: (data) => api.post('/farm-task/task', data),","DIRECT_SAME_LINE"
"6599","PUT","/farm-task/task/${id}","updateTask: (id, data) => api.put(`/farm-task/task/${id}`, data),","DIRECT_SAME_LINE"
"6600","DELETE","/farm-task/task/${id}","deleteTask: (id) => api.delete(`/farm-task/task/${id}`),","DIRECT_SAME_LINE"
"6604","GET","/contractor-management/contractors","getContractors: (params) => api.get('/contractor-management/contractors', { params }),","DIRECT_SAME_LINE"
"6605","POST","/contractor-management/contractor","createContractor: (data) => api.post('/contractor-management/contractor', data),","DIRECT_SAME_LINE"
"6606","PUT","/contractor-management/contractor/${id}","updateContractor: (id, data) => api.put(`/contractor-management/contractor/${id}`, data),","DIRECT_SAME_LINE"
"6607","DELETE","/contractor-management/contractor/${id}","deleteContractor: (id) => api.delete(`/contractor-management/contractor/${id}`),","DIRECT_SAME_LINE"
"6611","GET","/machinery-operations/operations","getOperations: (params) => api.get('/machinery-operations/operations', { params }),","DIRECT_SAME_LINE"
"6612","POST","/machinery-operations/operation","createOperation: (data) => api.post('/machinery-operations/operation', data),","DIRECT_SAME_LINE"
"6613","PUT","/machinery-operations/operation/${id}","updateOperation: (id, data) => api.put(`/machinery-operations/operation/${id}`, data),","DIRECT_SAME_LINE"
"6614","DELETE","/machinery-operations/operation/${id}","deleteOperation: (id) => api.delete(`/machinery-operations/operation/${id}`),","DIRECT_SAME_LINE"
"6618","GET","/equipment-scheduling/schedules","getSchedules: (params) => api.get('/equipment-scheduling/schedules', { params }),","DIRECT_SAME_LINE"
"6619","POST","/equipment-scheduling/schedule","createSchedule: (data) => api.post('/equipment-scheduling/schedule', data),","DIRECT_SAME_LINE"
"6620","PUT","/equipment-scheduling/schedule/${id}","updateSchedule: (id, data) => api.put(`/equipment-scheduling/schedule/${id}`, data),","DIRECT_SAME_LINE"
"6621","DELETE","/equipment-scheduling/schedule/${id}","deleteSchedule: (id) => api.delete(`/equipment-scheduling/schedule/${id}`),","DIRECT_SAME_LINE"
"6625","GET","/input-consumption/records","getRecords: (params) => api.get('/input-consumption/records', { params }),","DIRECT_SAME_LINE"
"6626","POST","/input-consumption/record","createRecord: (data) => api.post('/input-consumption/record', data),","DIRECT_SAME_LINE"
"6627","PUT","/input-consumption/record/${id}","updateRecord: (id, data) => api.put(`/input-consumption/record/${id}`, data),","DIRECT_SAME_LINE"
"6628","DELETE","/input-consumption/record/${id}","deleteRecord: (id) => api.delete(`/input-consumption/record/${id}`),","DIRECT_SAME_LINE"
"6632","GET","/farm-productivity/metrics","getMetrics: (params) => api.get('/farm-productivity/metrics', { params }),","DIRECT_SAME_LINE"
"6633","POST","/farm-productivity/metric","createMetric: (data) => api.post('/farm-productivity/metric', data),","DIRECT_SAME_LINE"
"6634","PUT","/farm-productivity/metric/${id}","updateMetric: (id, data) => api.put(`/farm-productivity/metric/${id}`, data),","DIRECT_SAME_LINE"
"6635","DELETE","/farm-productivity/metric/${id}","deleteMetric: (id) => api.delete(`/farm-productivity/metric/${id}`),","DIRECT_SAME_LINE"
"6639","GET","/farm-operations-dashboard/kpis","getKpis: (params) => api.get('/farm-operations-dashboard/kpis', { params }),","DIRECT_SAME_LINE"
"6640","POST","/farm-operations-dashboard/kpi","createKpi: (data) => api.post('/farm-operations-dashboard/kpi', data),","DIRECT_SAME_LINE"
"6641","PUT","/farm-operations-dashboard/kpi/${id}","updateKpi: (id, data) => api.put(`/farm-operations-dashboard/kpi/${id}`, data),","DIRECT_SAME_LINE"
"6642","DELETE","/farm-operations-dashboard/kpi/${id}","deleteKpi: (id) => api.delete(`/farm-operations-dashboard/kpi/${id}`),","DIRECT_SAME_LINE"
"6646","GET","/orchard/orchards","getOrchards: (params) => api.get('/orchard/orchards', { params }),","DIRECT_SAME_LINE"
"6647","PUT","/orchard/orchard/${id}","updateOrchard: (id, data) => api.put(`/orchard/orchard/${id}`, data),","DIRECT_SAME_LINE"
"6648","POST","/orchard/orchard","createOrchard: (data) => api.post('/orchard/orchard', data),","DIRECT_SAME_LINE"
"6649","DELETE","/orchard/orchard/${id}","deleteOrchard: (id) => api.delete(`/orchard/orchard/${id}`),","DIRECT_SAME_LINE"
"6650","GET","/orchard/record-harvest","recordHarvest: (params) => api.get('/orchard/record-harvest', { params }),","DIRECT_SAME_LINE"
"6654","GET","/organization-management/all-organizations","getAllOrganizations: (params) => api.get('/organization-management/all-organizations', { params }),","DIRECT_SAME_LINE"
