"Method","Prefix","LocalPath","EffectiveURL","RouterFile","Variable","MountLine","RouteLine"
"GET","/api/v1/backend-modules/M010","/preferences","/api/v1/backend-modules/M010/preferences","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M010\routes.js","finalBatchModuleM010Routes","1129","18"
"PUT","/api/v1/backend-modules/M010","/preferences","/api/v1/backend-modules/M010/preferences","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M010\routes.js","finalBatchModuleM010Routes","1129","19"
"POST","/api/v1/backend-modules/M010","/templates","/api/v1/backend-modules/M010/templates","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M010\routes.js","finalBatchModuleM010Routes","1129","22"
"GET","/api/v1/backend-modules/M010","/templates","/api/v1/backend-modules/M010/templates","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M010\routes.js","finalBatchModuleM010Routes","1129","23"
"POST","/api/v1/backend-modules/M010","/templates/render","/api/v1/backend-modules/M010/templates/render","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M010\routes.js","finalBatchModuleM010Routes","1129","24"
"POST","/api/v1/backend-modules/M010","/batch","/api/v1/backend-modules/M010/batch","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M010\routes.js","finalBatchModuleM010Routes","1129","27"
"GET","/api/v1/backend-modules/M010","/analytics","/api/v1/backend-modules/M010/analytics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M010\routes.js","finalBatchModuleM010Routes","1129","30"
"GET","/api/v1/backend-modules/M011","/","/api/v1/backend-modules/M011/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M011\routes.js","finalBatchModuleM011Routes","1130","8"
"POST","/api/v1/backend-modules/M011","/","/api/v1/backend-modules/M011/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M011\routes.js","finalBatchModuleM011Routes","1130","10"
"GET","/api/v1/backend-modules/M011","/:id","/api/v1/backend-modules/M011/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M011\routes.js","finalBatchModuleM011Routes","1130","12"
"PUT","/api/v1/backend-modules/M011","/:id","/api/v1/backend-modules/M011/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M011\routes.js","finalBatchModuleM011Routes","1130","14"
"DELETE","/api/v1/backend-modules/M011","/:id","/api/v1/backend-modules/M011/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M011\routes.js","finalBatchModuleM011Routes","1130","16"
"GET","/api/v1/backend-modules/M011","/:userId/analytics","/api/v1/backend-modules/M011/:userId/analytics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M011\routes.js","finalBatchModuleM011Routes","1130","19"
"GET","/api/v1/backend-modules/M011","/:userId/activity","/api/v1/backend-modules/M011/:userId/activity","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M011\routes.js","finalBatchModuleM011Routes","1130","20"
"GET","/api/v1/backend-modules/M011","/:userId/engagement-score","/api/v1/backend-modules/M011/:userId/engagement-score","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M011\routes.js","finalBatchModuleM011Routes","1130","21"
"GET","/api/v1/backend-modules/M011","/:userId/behavior-profile","/api/v1/backend-modules/M011/:userId/behavior-profile","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M011\routes.js","finalBatchModuleM011Routes","1130","22"
"POST","/api/v1/backend-modules/M011","/bulk-create","/api/v1/backend-modules/M011/bulk-create","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M011\routes.js","finalBatchModuleM011Routes","1130","25"
"POST","/api/v1/backend-modules/M012","/sessions","/api/v1/backend-modules/M012/sessions","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M012\routes.js","finalBatchModuleM012Routes","1131","18"
"POST","/api/v1/backend-modules/M012","/sessions/validate","/api/v1/backend-modules/M012/sessions/validate","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M012\routes.js","finalBatchModuleM012Routes","1131","19"
"POST","/api/v1/backend-modules/M012","/sessions/invalidate","/api/v1/backend-modules/M012/sessions/invalidate","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M012\routes.js","finalBatchModuleM012Routes","1131","20"
"POST","/api/v1/backend-modules/M012","/sessions/invalidate-all/:userId","/api/v1/backend-modules/M012/sessions/invalidate-all/:userId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M012\routes.js","finalBatchModuleM012Routes","1131","21"
"POST","/api/v1/backend-modules/M012","/devices/fingerprint","/api/v1/backend-modules/M012/devices/fingerprint","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M012\routes.js","finalBatchModuleM012Routes","1131","24"
"GET","/api/v1/backend-modules/M012","/devices/:userId","/api/v1/backend-modules/M012/devices/:userId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M012\routes.js","finalBatchModuleM012Routes","1131","25"
"GET","/api/v1/backend-modules/M012","/security-events/:userId","/api/v1/backend-modules/M012/security-events/:userId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M012\routes.js","finalBatchModuleM012Routes","1131","28"
"POST","/api/v1/backend-modules/M012","/change-password","/api/v1/backend-modules/M012/change-password","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M012\routes.js","finalBatchModuleM012Routes","1131","31"
"GET","/api/v1/backend-modules/M013","/","/api/v1/backend-modules/M013/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M013\routes.js","finalBatchModuleM013Routes","1132","7"
"GET","/api/v1/backend-modules/M013","/:id","/api/v1/backend-modules/M013/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M013\routes.js","finalBatchModuleM013Routes","1132","8"
"POST","/api/v1/backend-modules/M013","/","/api/v1/backend-modules/M013/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M013\routes.js","finalBatchModuleM013Routes","1132","9"
"PUT","/api/v1/backend-modules/M013","/:id","/api/v1/backend-modules/M013/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M013\routes.js","finalBatchModuleM013Routes","1132","10"
"DELETE","/api/v1/backend-modules/M013","/:id","/api/v1/backend-modules/M013/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M013\routes.js","finalBatchModuleM013Routes","1132","11"
"POST","/api/v1/backend-modules/M014","/oauth/initiate","/api/v1/backend-modules/M014/oauth/initiate","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M014\routes.js","finalBatchModuleM014Routes","1133","7"
"POST","/api/v1/backend-modules/M014","/oauth/callback","/api/v1/backend-modules/M014/oauth/callback","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M014\routes.js","finalBatchModuleM014Routes","1133","8"
"POST","/api/v1/backend-modules/M014","/saml/initiate","/api/v1/backend-modules/M014/saml/initiate","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M014\routes.js","finalBatchModuleM014Routes","1133","11"
"POST","/api/v1/backend-modules/M014","/saml/response","/api/v1/backend-modules/M014/saml/response","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M014\routes.js","finalBatchModuleM014Routes","1133","12"
"POST","/api/v1/backend-modules/M014","/providers","/api/v1/backend-modules/M014/providers","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M014\routes.js","finalBatchModuleM014Routes","1133","15"
"GET","/api/v1/backend-modules/M014","/providers","/api/v1/backend-modules/M014/providers","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M014\routes.js","finalBatchModuleM014Routes","1133","16"
"GET","/api/v1/backend-modules/M014","/analytics","/api/v1/backend-modules/M014/analytics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M014\routes.js","finalBatchModuleM014Routes","1133","19"
"GET","/api/v1/backend-modules/M014","/anomalies","/api/v1/backend-modules/M014/anomalies","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M014\routes.js","finalBatchModuleM014Routes","1133","20"
"POST","/api/v1/backend-modules/M015","/totp/setup","/api/v1/backend-modules/M015/totp/setup","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","7"
"POST","/api/v1/backend-modules/M015","/totp/verify","/api/v1/backend-modules/M015/totp/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","8"
"POST","/api/v1/backend-modules/M015","/sms/send","/api/v1/backend-modules/M015/sms/send","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","11"
"POST","/api/v1/backend-modules/M015","/sms/verify","/api/v1/backend-modules/M015/sms/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","12"
"POST","/api/v1/backend-modules/M015","/email/send","/api/v1/backend-modules/M015/email/send","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","15"
"POST","/api/v1/backend-modules/M015","/email/verify","/api/v1/backend-modules/M015/email/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","16"
"POST","/api/v1/backend-modules/M015","/biometric/register","/api/v1/backend-modules/M015/biometric/register","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","19"
"POST","/api/v1/backend-modules/M015","/biometric/verify","/api/v1/backend-modules/M015/biometric/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","20"
"POST","/api/v1/backend-modules/M015","/device/trust","/api/v1/backend-modules/M015/device/trust","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","23"
"POST","/api/v1/backend-modules/M015","/device/check","/api/v1/backend-modules/M015/device/check","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","24"
"POST","/api/v1/backend-modules/M015","/recovery-codes/generate","/api/v1/backend-modules/M015/recovery-codes/generate","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","27"
"POST","/api/v1/backend-modules/M015","/recovery-codes/verify","/api/v1/backend-modules/M015/recovery-codes/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","28"
"GET","/api/v1/backend-modules/M015","/status/:userId","/api/v1/backend-modules/M015/status/:userId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","31"
"GET","/api/v1/backend-modules/M015","/status","/api/v1/backend-modules/M015/status","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","32"
"POST","/api/v1/backend-modules/M015","/disable","/api/v1/backend-modules/M015/disable","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","33"
"POST","/api/v1/backend-modules/M015","/fraud/detect","/api/v1/backend-modules/M015/fraud/detect","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","finalBatchModuleM015Routes","1134","36"
"POST","/api/v1/backend-modules/M017","/consents","/api/v1/backend-modules/M017/consents","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","12"
"GET","/api/v1/backend-modules/M017","/consents/user/:userId","/api/v1/backend-modules/M017/consents/user/:userId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","13"
"GET","/api/v1/backend-modules/M017","/consents/:consentId","/api/v1/backend-modules/M017/consents/:consentId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","14"
"PUT","/api/v1/backend-modules/M017","/consents/:consentId","/api/v1/backend-modules/M017/consents/:consentId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","15"
"POST","/api/v1/backend-modules/M017","/consents/:consentId/revoke","/api/v1/backend-modules/M017/consents/:consentId/revoke","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","16"
"POST","/api/v1/backend-modules/M017","/categories","/api/v1/backend-modules/M017/categories","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","19"
"GET","/api/v1/backend-modules/M017","/categories","/api/v1/backend-modules/M017/categories","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","20"
"POST","/api/v1/backend-modules/M017","/templates","/api/v1/backend-modules/M017/templates","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","23"
"GET","/api/v1/backend-modules/M017","/templates","/api/v1/backend-modules/M017/templates","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","24"
"POST","/api/v1/backend-modules/M017","/templates/apply","/api/v1/backend-modules/M017/templates/apply","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","25"
"GET","/api/v1/backend-modules/M017","/consents/user/:userId/compliance","/api/v1/backend-modules/M017/consents/user/:userId/compliance","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","28"
"GET","/api/v1/backend-modules/M017","/consents/:consentId/history","/api/v1/backend-modules/M017/consents/:consentId/history","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","31"
"POST","/api/v1/backend-modules/M017","/consents/check-expired","/api/v1/backend-modules/M017/consents/check-expired","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","34"
"GET","/api/v1/backend-modules/M017","/analytics","/api/v1/backend-modules/M017/analytics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","37"
"POST","/api/v1/backend-modules/M017","/consents/bulk","/api/v1/backend-modules/M017/consents/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","finalBatchModuleM017Routes","1135","40"
"POST","/api/v1/backend-modules/M018","/access-policies","/api/v1/backend-modules/M018/access-policies","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","finalBatchModuleM018Routes","1136","7"
"GET","/api/v1/backend-modules/M018","/access-policies","/api/v1/backend-modules/M018/access-policies","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","finalBatchModuleM018Routes","1136","8"
"POST","/api/v1/backend-modules/M018","/access-check","/api/v1/backend-modules/M018/access-check","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","finalBatchModuleM018Routes","1136","9"
"POST","/api/v1/backend-modules/M018","/masking/apply","/api/v1/backend-modules/M018/masking/apply","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","finalBatchModuleM018Routes","1136","12"
"POST","/api/v1/backend-modules/M018","/masking-rules","/api/v1/backend-modules/M018/masking-rules","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","finalBatchModuleM018Routes","1136","13"
"GET","/api/v1/backend-modules/M018","/masking-rules","/api/v1/backend-modules/M018/masking-rules","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","finalBatchModuleM018Routes","1136","14"
"POST","/api/v1/backend-modules/M018","/privacy-policies","/api/v1/backend-modules/M018/privacy-policies","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","finalBatchModuleM018Routes","1136","17"
"GET","/api/v1/backend-modules/M018","/privacy-policies","/api/v1/backend-modules/M018/privacy-policies","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","finalBatchModuleM018Routes","1136","18"
"POST","/api/v1/backend-modules/M018","/privacy-policies/accept","/api/v1/backend-modules/M018/privacy-policies/accept","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","finalBatchModuleM018Routes","1136","19"
"POST","/api/v1/backend-modules/M018","/risk-assessment","/api/v1/backend-modules/M018/risk-assessment","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","finalBatchModuleM018Routes","1136","22"
"POST","/api/v1/backend-modules/M018","/impact-analysis","/api/v1/backend-modules/M018/impact-analysis","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","finalBatchModuleM018Routes","1136","25"
"GET","/api/v1/backend-modules/M018","/compliance-status","/api/v1/backend-modules/M018/compliance-status","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","finalBatchModuleM018Routes","1136","28"
"POST","/api/v1/backend-modules/M018","/data-retention/enforce","/api/v1/backend-modules/M018/data-retention/enforce","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","finalBatchModuleM018Routes","1136","31"
"POST","/api/v1/backend-modules/M019","/profiles","/api/v1/backend-modules/M019/profiles","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M019\routes.js","finalBatchModuleM019Routes","1137","10"
