path,category,bytes,issue_count,highest_severity,issue_codes
frontend/src/components/Display/Component87.jsx,frontend_component,132,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/Component88.jsx,frontend_component,132,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/Component89.jsx,frontend_component,132,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/Component9.jsx,frontend_component,131,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/Component90.jsx,frontend_component,132,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/Component91.jsx,frontend_component,132,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/Component92.jsx,frontend_component,132,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/Component93.jsx,frontend_component,132,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/Component94.jsx,frontend_component,132,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/Component95.jsx,frontend_component,132,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/Component96.jsx,frontend_component,132,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/Component97.jsx,frontend_component,132,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/Component98.jsx,frontend_component,132,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/Component99.jsx,frontend_component,132,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Display/OrderCard.jsx,frontend_component,1630,1,low,missing_adjacent_test
frontend/src/components/Display/ProductCard.jsx,frontend_component,1258,1,low,missing_adjacent_test
frontend/src/components/Display/StatCard.jsx,frontend_component,684,0,clean,
frontend/src/components/Display/StatCard.test.jsx,frontend_component,2099,0,clean,
frontend/src/components/Display/WalletCard.jsx,frontend_component,1969,0,clean,
frontend/src/components/Display/WalletCard.test.jsx,frontend_component,3551,0,clean,
frontend/src/components/Divider.jsx,frontend_component,214,1,low,missing_adjacent_test
frontend/src/components/DropdownButton.jsx,frontend_component,242,1,low,missing_adjacent_test
frontend/src/components/EmailInput.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/EmptyState.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/ErrorBoundary/EnhancedErrorBoundary.jsx,frontend_component,16023,2,low,console_logging;missing_adjacent_test
frontend/src/components/ErrorBoundary.jsx,frontend_component,3520,1,low,missing_adjacent_test
frontend/src/components/ErrorMessage.jsx,frontend_component,234,1,low,missing_adjacent_test
frontend/src/components/ErrorState.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/ExpansionRows.jsx,frontend_component,238,1,low,missing_adjacent_test
frontend/src/components/ExportCSV.jsx,frontend_component,222,1,low,missing_adjacent_test
frontend/src/components/ExportExcel.jsx,frontend_component,230,1,low,missing_adjacent_test
frontend/src/components/Farmer/FarmerImagePortal.jsx,frontend_component,12289,3,medium,placeholder_or_todo;console_logging;missing_adjacent_test
frontend/src/components/FarmerPortal/LandRecords.jsx,frontend_component,11800,2,low,console_logging;missing_adjacent_test
frontend/src/components/FileUpload.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/Filtering.jsx,frontend_component,222,1,low,missing_adjacent_test
frontend/src/components/FlexboxLayout.jsx,frontend_component,238,1,low,missing_adjacent_test
frontend/src/components/FoodIntelligence/FoodSafetyDashboard.jsx,frontend_component,4665,2,low,console_logging;missing_adjacent_test
frontend/src/components/Footer.jsx,frontend_component,5670,1,low,missing_adjacent_test
frontend/src/components/FormBuilder.jsx,frontend_component,230,1,low,missing_adjacent_test
frontend/src/components/FormModal.jsx,frontend_component,222,1,low,missing_adjacent_test
frontend/src/components/forms/ClaimForm.jsx,frontend_component,180,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ClaimForm15.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ClaimForm25.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ClaimForm35.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ClaimForm45.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ClaimForm55.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ClaimForm65.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ClaimForm75.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/EnhancedFormValidator.jsx,frontend_component,14299,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/FilterForm.jsx,frontend_component,181,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/FilterForm18.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/FilterForm28.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/FilterForm38.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/FilterForm48.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/FilterForm58.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/FilterForm68.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/FilterForm78.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/FormBuilderPanel.jsx,frontend_component,9054,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/FormPreviewPanel.jsx,frontend_component,3504,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoanForm.jsx,frontend_component,179,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoanForm14.jsx,frontend_component,181,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoanForm24.jsx,frontend_component,181,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoanForm34.jsx,frontend_component,181,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoanForm44.jsx,frontend_component,181,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoanForm54.jsx,frontend_component,181,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoanForm64.jsx,frontend_component,181,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoanForm74.jsx,frontend_component,181,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoginForm.jsx,frontend_component,2236,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoginForm10.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoginForm20.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoginForm30.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoginForm40.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoginForm50.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoginForm60.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/LoginForm70.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/OrderForm.jsx,frontend_component,180,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/OrderForm13.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/OrderForm23.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/OrderForm33.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/OrderForm43.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/OrderForm53.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/OrderForm63.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/OrderForm73.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/PaymentForm.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/PaymentForm16.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/PaymentForm26.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/PaymentForm36.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/PaymentForm46.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/PaymentForm56.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/PaymentForm66.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/PaymentForm76.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProductForm.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProductForm12.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProductForm22.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProductForm32.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProductForm42.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProductForm52.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProductForm62.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProductForm72.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProfileForm.jsx,frontend_component,182,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProfileForm19.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProfileForm29.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProfileForm39.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProfileForm49.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProfileForm59.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProfileForm69.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/ProfileForm79.jsx,frontend_component,184,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/RegisterForm.jsx,frontend_component,3567,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/RegisterForm11.jsx,frontend_component,185,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/RegisterForm21.jsx,frontend_component,185,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/RegisterForm31.jsx,frontend_component,185,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/RegisterForm41.jsx,frontend_component,185,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/RegisterForm51.jsx,frontend_component,185,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/RegisterForm61.jsx,frontend_component,185,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/RegisterForm71.jsx,frontend_component,185,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/SearchForm.jsx,frontend_component,181,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/SearchForm17.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/SearchForm27.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/SearchForm37.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/SearchForm47.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/SearchForm57.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/SearchForm67.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/forms/SearchForm77.jsx,frontend_component,183,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/FormValidation.jsx,frontend_component,242,1,low,missing_adjacent_test
frontend/src/components/GanttCharts.jsx,frontend_component,230,1,low,missing_adjacent_test
frontend/src/components/Gauges.jsx,frontend_component,210,1,low,missing_adjacent_test
frontend/src/components/GDPR/GDPRConsent.jsx,frontend_component,4106,2,low,console_logging;missing_adjacent_test
frontend/src/components/GIIntelligence/GIProductCard.jsx,frontend_component,6785,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/GridSystem.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/Grouping.jsx,frontend_component,218,1,low,missing_adjacent_test
frontend/src/components/Header.jsx,frontend_component,42893,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Heading.jsx,frontend_component,214,1,low,missing_adjacent_test
frontend/src/components/Heatmaps.jsx,frontend_component,218,1,low,missing_adjacent_test
frontend/src/components/HelperText.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/HierarchicalView.jsx,frontend_component,250,1,low,missing_adjacent_test
frontend/src/components/Highlight.jsx,frontend_component,222,1,low,missing_adjacent_test
frontend/src/components/HorizontalMenu.jsx,frontend_component,242,1,low,missing_adjacent_test
frontend/src/components/Icon.jsx,frontend_component,202,1,low,missing_adjacent_test
frontend/src/components/IconButton.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/ImagePreviewModal.jsx,frontend_component,254,1,low,missing_adjacent_test
frontend/src/components/ImageUpload.jsx,frontend_component,230,1,low,missing_adjacent_test
frontend/src/components/index.js,frontend_component,1659,1,low,missing_adjacent_test
frontend/src/components/InfoBoxes.jsx,frontend_component,222,1,low,missing_adjacent_test
frontend/src/components/InfoMessage.jsx,frontend_component,230,1,low,missing_adjacent_test
frontend/src/components/InlineEditing.jsx,frontend_component,238,1,low,missing_adjacent_test
frontend/src/components/Insurance/InsurancePremiumCalculator.jsx,frontend_component,14309,2,low,console_logging;missing_adjacent_test
frontend/src/components/IoTIntegration/DeviceMonitor.jsx,frontend_component,10825,2,low,console_logging;missing_adjacent_test
frontend/src/components/KanbanBoard.jsx,frontend_component,230,1,low,missing_adjacent_test
frontend/src/components/KeyboardShortcuts.jsx,frontend_component,254,1,low,missing_adjacent_test
frontend/src/components/KnowledgeGraph/KnowledgeExplorer.jsx,frontend_component,7219,3,medium,placeholder_or_todo;console_logging;missing_adjacent_test
frontend/src/components/Label.jsx,frontend_component,206,1,low,missing_adjacent_test
frontend/src/components/LaboratoryERP/SampleRegistration.jsx,frontend_component,12993,3,medium,placeholder_or_todo;console_logging;missing_adjacent_test
frontend/src/components/Layout.jsx,frontend_component,3629,1,low,missing_adjacent_test
frontend/src/components/Library/LibraryBrowser.jsx,frontend_component,17993,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/LineChart.jsx,frontend_component,222,1,low,missing_adjacent_test
frontend/src/components/Link.jsx,frontend_component,202,1,low,missing_adjacent_test
frontend/src/components/Lists.jsx,frontend_component,206,1,low,missing_adjacent_test
frontend/src/components/Loader.jsx,frontend_component,210,1,low,missing_adjacent_test
frontend/src/components/Logistics/CustodyChainViewer.jsx,frontend_component,5129,1,low,missing_adjacent_test
frontend/src/components/Logistics/RealTimeTracking.jsx,frontend_component,7763,2,low,console_logging;missing_adjacent_test
frontend/src/components/MapVisualization.jsx,frontend_component,250,1,low,missing_adjacent_test
frontend/src/components/Marketplace/GSTCalculator.jsx,frontend_component,6960,3,medium,placeholder_or_todo;console_logging;missing_adjacent_test
frontend/src/components/Marketplace/ProductReview.jsx,frontend_component,8512,3,medium,placeholder_or_todo;console_logging;missing_adjacent_test
frontend/src/components/MasonryLayout.jsx,frontend_component,238,1,low,missing_adjacent_test
frontend/src/components/MenuButton.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/MFA/MFASetup.jsx,frontend_component,5397,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Mobile/MobileOptimization.jsx,frontend_component,3681,1,low,missing_adjacent_test
frontend/src/components/MobileOptimizedLayout.jsx,frontend_component,2577,1,low,missing_adjacent_test
frontend/src/components/ModalLayout.jsx,frontend_component,230,1,low,missing_adjacent_test
frontend/src/components/Modals/AlertModal.jsx,frontend_component,6780,1,low,missing_adjacent_test
frontend/src/components/Modals/ConfirmationModal.jsx,frontend_component,1913,1,low,missing_adjacent_test
frontend/src/components/Modals/DateModal.jsx,frontend_component,766,1,low,missing_adjacent_test
frontend/src/components/Modals/ErrorModal.jsx,frontend_component,1998,1,low,missing_adjacent_test
frontend/src/components/Modals/ExportModal.jsx,frontend_component,772,1,low,missing_adjacent_test
frontend/src/components/Modals/FeedbackModal.jsx,frontend_component,778,1,low,missing_adjacent_test
frontend/src/components/Modals/FileUploadModal.jsx,frontend_component,784,1,low,missing_adjacent_test
frontend/src/components/Modals/FilterModal.jsx,frontend_component,772,1,low,missing_adjacent_test
frontend/src/components/Modals/FormModal.jsx,frontend_component,766,1,low,missing_adjacent_test
frontend/src/components/Modals/HelpModal.jsx,frontend_component,766,1,low,missing_adjacent_test
frontend/src/components/Modals/ImageModal.jsx,frontend_component,769,1,low,missing_adjacent_test
frontend/src/components/Modals/ImportModal.jsx,frontend_component,772,1,low,missing_adjacent_test
frontend/src/components/Modals/InfoModal.jsx,frontend_component,766,1,low,missing_adjacent_test
frontend/src/components/Modals/InputModal.jsx,frontend_component,1871,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Modals/LoadingModal.jsx,frontend_component,1383,1,low,missing_adjacent_test
frontend/src/components/Modals/MultiSelectModal.jsx,frontend_component,787,1,low,missing_adjacent_test
frontend/src/components/Modals/PrintModal.jsx,frontend_component,769,1,low,missing_adjacent_test
frontend/src/components/Modals/SearchModal.jsx,frontend_component,772,1,low,missing_adjacent_test
frontend/src/components/Modals/SelectModal.jsx,frontend_component,772,1,low,missing_adjacent_test
frontend/src/components/Modals/SettingsModal.jsx,frontend_component,778,1,low,missing_adjacent_test
frontend/src/components/Modals/ShareModal.jsx,frontend_component,769,1,low,missing_adjacent_test
frontend/src/components/Modals/SortModal.jsx,frontend_component,766,1,low,missing_adjacent_test
frontend/src/components/Modals/SuccessModal.jsx,frontend_component,1464,1,low,missing_adjacent_test
frontend/src/components/Modals/TimeModal.jsx,frontend_component,766,1,low,missing_adjacent_test
frontend/src/components/Modals/WarningModal.jsx,frontend_component,7710,1,low,missing_adjacent_test
frontend/src/components/Monitoring/CacheMonitoring.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/Monitoring/DataPipelineVisualization.jsx,frontend_component,256,1,low,missing_adjacent_test
frontend/src/components/Monitoring/JobQueueMonitoring.jsx,frontend_component,235,1,low,missing_adjacent_test
frontend/src/components/Multilingual/AutoTranslate.jsx,frontend_component,4786,2,low,console_logging;missing_adjacent_test
frontend/src/components/Multilingual/LanguageSelector.jsx,frontend_component,4941,1,low,missing_adjacent_test
frontend/src/components/Multilingual/MultilingualProvider.jsx,frontend_component,4608,2,low,console_logging;missing_adjacent_test
frontend/src/components/MultiSelect.jsx,frontend_component,230,1,low,missing_adjacent_test
frontend/src/components/MultiStepModal.jsx,frontend_component,242,1,low,missing_adjacent_test
frontend/src/components/NotificationBell.jsx,frontend_component,5934,1,low,missing_adjacent_test
frontend/src/components/NumberInput.jsx,frontend_component,230,1,low,missing_adjacent_test
frontend/src/components/NutritionIntelligence/NutritionLabel.jsx,frontend_component,10549,1,low,missing_adjacent_test
frontend/src/components/OrganicTraceability/OrganicFarmRegistration.jsx,frontend_component,8462,3,medium,placeholder_or_todo;console_logging;missing_adjacent_test
frontend/src/components/OrganicTraceability/QRCodeScanner.jsx,frontend_component,8150,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/Pagination.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/PaginationControls.jsx,frontend_component,258,1,low,missing_adjacent_test
frontend/src/components/PasswordInput.jsx,frontend_component,238,1,low,missing_adjacent_test
frontend/src/components/Payment/PaymentUI.jsx,frontend_component,208,1,low,missing_adjacent_test
frontend/src/components/PieChart.jsx,frontend_component,218,1,low,missing_adjacent_test
frontend/src/components/PlaceholderPage.jsx,frontend_component,276,1,low,missing_adjacent_test
frontend/src/components/PlatformCoreDashboard.jsx,frontend_component,4525,1,low,missing_adjacent_test
frontend/src/components/Popover.jsx,frontend_component,214,1,low,missing_adjacent_test
frontend/src/components/PredictiveAnalytics/DemandForecast.jsx,frontend_component,7361,3,medium,placeholder_or_todo;console_logging;missing_adjacent_test
frontend/src/components/ProgressBars.jsx,frontend_component,234,1,low,missing_adjacent_test
frontend/src/components/ProtectedRoute.jsx,frontend_component,465,1,low,missing_adjacent_test
frontend/src/components/RadioButton.jsx,frontend_component,230,1,low,missing_adjacent_test
frontend/src/components/RangeSlider.jsx,frontend_component,230,1,low,missing_adjacent_test
frontend/src/components/RatingComponent.jsx,frontend_component,246,1,low,missing_adjacent_test
frontend/src/components/ResponsiveGrid.jsx,frontend_component,242,1,low,missing_adjacent_test
frontend/src/components/RichTextEditor.jsx,frontend_component,242,1,low,missing_adjacent_test
frontend/src/components/RouteAnalytics.jsx,frontend_component,9816,1,low,missing_adjacent_test
frontend/src/components/RouteErrorBoundary.jsx,frontend_component,11509,1,low,missing_adjacent_test
frontend/src/components/RouteGuard.jsx,frontend_component,6847,1,low,missing_adjacent_test
frontend/src/components/RouteLoading.jsx,frontend_component,5425,1,low,missing_adjacent_test
frontend/src/components/RouteTransition.jsx,frontend_component,2913,1,low,missing_adjacent_test
frontend/src/components/RowSelection.jsx,frontend_component,234,1,low,missing_adjacent_test
frontend/src/components/Schedule.jsx,frontend_component,218,1,low,missing_adjacent_test
frontend/src/components/SearchInput.jsx,frontend_component,230,1,low,missing_adjacent_test
frontend/src/components/SelectDropdown.jsx,frontend_component,242,1,low,missing_adjacent_test
frontend/src/components/Sidebar.jsx,frontend_component,12178,1,low,missing_adjacent_test
frontend/src/components/SidebarLayout.jsx,frontend_component,238,1,low,missing_adjacent_test
frontend/src/components/SideNavigation.jsx,frontend_component,242,1,low,missing_adjacent_test
frontend/src/components/SkeletonLoader.jsx,frontend_component,242,1,low,missing_adjacent_test
frontend/src/components/Slider.jsx,frontend_component,210,1,low,missing_adjacent_test
frontend/src/components/Sorting.jsx,frontend_component,214,1,low,missing_adjacent_test
frontend/src/components/Spacer.jsx,frontend_component,210,1,low,missing_adjacent_test
frontend/src/components/Sparklines.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/Spinner.jsx,frontend_component,214,1,low,missing_adjacent_test
frontend/src/components/SplitButton.jsx,frontend_component,230,1,low,missing_adjacent_test
frontend/src/components/SplitPanel.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/StackedLayout.jsx,frontend_component,238,1,low,missing_adjacent_test
frontend/src/components/StatBoxes.jsx,frontend_component,222,1,low,missing_adjacent_test
frontend/src/components/StatusIndicators.jsx,frontend_component,250,1,low,missing_adjacent_test
frontend/src/components/Stepper.jsx,frontend_component,214,1,low,missing_adjacent_test
frontend/src/components/StepsIndicator.jsx,frontend_component,242,1,low,missing_adjacent_test
frontend/src/components/StickyHeader.jsx,frontend_component,234,1,low,missing_adjacent_test
frontend/src/components/SuccessMessage.jsx,frontend_component,242,1,low,missing_adjacent_test
frontend/src/components/Tabs.jsx,frontend_component,202,1,low,missing_adjacent_test
frontend/src/components/TabsLayout.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/TagInput.jsx,frontend_component,218,1,low,missing_adjacent_test
frontend/src/components/testing/ResponsiveTestWrapper.jsx,frontend_component,11019,1,low,missing_adjacent_test
frontend/src/components/Text.jsx,frontend_component,202,1,low,missing_adjacent_test
frontend/src/components/Textarea.jsx,frontend_component,218,1,low,missing_adjacent_test
frontend/src/components/TextInput.jsx,frontend_component,222,1,low,missing_adjacent_test
frontend/src/components/ThreeColumnLayout.jsx,frontend_component,254,1,low,missing_adjacent_test
frontend/src/components/Timeline.jsx,frontend_component,218,1,low,missing_adjacent_test
frontend/src/components/TimePicker.jsx,frontend_component,226,1,low,missing_adjacent_test
frontend/src/components/ToggleSwitch.jsx,frontend_component,234,1,low,missing_adjacent_test
frontend/src/components/Tooltip.jsx,frontend_component,214,1,low,missing_adjacent_test
frontend/src/components/TopNavBar.jsx,frontend_component,222,1,low,missing_adjacent_test
frontend/src/components/Transaction/TransactionHistory.jsx,frontend_component,235,1,low,missing_adjacent_test
frontend/src/components/TreeView.jsx,frontend_component,218,1,low,missing_adjacent_test
frontend/src/components/TwoColumnLayout.jsx,frontend_component,246,1,low,missing_adjacent_test
frontend/src/components/ui/AIInsightsPanel.jsx,frontend_component,8139,1,low,missing_adjacent_test
frontend/src/components/ui/Alert.jsx,frontend_component,185,1,low,missing_adjacent_test
frontend/src/components/ui/Avatar.jsx,frontend_component,156,1,low,missing_adjacent_test
frontend/src/components/ui/badge.jsx,frontend_component,259,1,low,missing_adjacent_test
frontend/src/components/ui/button.jsx,frontend_component,254,1,low,missing_adjacent_test
frontend/src/components/ui/card.jsx,frontend_component,827,1,low,missing_adjacent_test
frontend/src/components/ui/Checkbox.jsx,frontend_component,164,1,low,missing_adjacent_test
frontend/src/components/ui/common.jsx,frontend_component,12877,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/ui/Dashboard.jsx,frontend_component,12368,2,low,console_logging;missing_adjacent_test
frontend/src/components/ui/dialog.jsx,frontend_component,2755,1,low,missing_adjacent_test
frontend/src/components/ui/Divider.jsx,frontend_component,122,1,low,missing_adjacent_test
frontend/src/components/ui/Dropdown.jsx,frontend_component,276,1,low,missing_adjacent_test
frontend/src/components/ui/enhancedComponents.jsx,frontend_component,16747,1,low,missing_adjacent_test
frontend/src/components/ui/input.jsx,frontend_component,242,1,low,missing_adjacent_test
frontend/src/components/ui/label.jsx,frontend_component,469,1,low,missing_adjacent_test
frontend/src/components/ui/Link.jsx,frontend_component,163,1,low,missing_adjacent_test
frontend/src/components/ui/Modal.jsx,frontend_component,246,1,low,missing_adjacent_test
frontend/src/components/ui/Pagination.jsx,frontend_component,276,1,low,missing_adjacent_test
frontend/src/components/ui/progress.jsx,frontend_component,644,1,low,missing_adjacent_test
frontend/src/components/ui/ProgressBar.jsx,frontend_component,233,1,low,missing_adjacent_test
frontend/src/components/ui/select.jsx,frontend_component,2229,2,medium,placeholder_or_todo;missing_adjacent_test
frontend/src/components/ui/Skeleton.jsx,frontend_component,7491,1,low,missing_adjacent_test
frontend/src/components/ui/Spinner.jsx,frontend_component,186,1,low,missing_adjacent_test
frontend/src/components/ui/Tab.jsx,frontend_component,179,1,low,missing_adjacent_test
frontend/src/components/ui/table.jsx,frontend_component,2081,1,low,missing_adjacent_test
frontend/src/components/ui/tabs.jsx,frontend_component,1628,1,low,missing_adjacent_test
frontend/src/components/ui/textarea.jsx,frontend_component,206,1,low,missing_adjacent_test
